Files,Classes,CDR,FoS_mean,FoS_std,FoS_var
DS000DL4.JPG,1,0.45161290322580644,48.20099899,51.49605331,2651.843506
DS000C53.JPG,1,0.16901408450704225,36.7351117,41.06996646,1686.742145
DS000AS8.JPG,1,0.328125,35.68329255,39.9925088,1599.40076
DS000APS.JPG,1,0.4883720930232558,39.74196277,44.01258653,1937.107773
DS000ASA.JPG,1,0.14285714285714285,36.62228059,40.77311436,1662.446855
DS000AS9.JPG,1,0.3916083916083916,32.11343152,36.76527249,1351.685262
DS000AS7.JPG,1,0.27941176470588236,32.0124109,36.08079085,1301.823468
DS000FE2.JPG,1,0.5609756097560976,46.32822989,49.95450559,2495.452629
DS000CD5.JPG,1,0.3717948717948718,30.64560771,34.41581738,1184.448486
DS000FE3.JPG,1,0.32075471698113206,39.62855035,42.54627107,1810.185182
DS000FDZ.JPG,1,0.480225988700565,49.9382053,54.16224066,2933.548313
DS000CD3.JPG,1,0.3374233128834356,24.70974335,28.40827477,807.0300755
DS000FE0.JPG,1,0.6101694915254238,47.56161386,51.92508065,2696.214
DS000ENG.JPG,1,0.15714285714285714,17.49657247,20.45717011,418.4958087
DS000ENH.JPG,1,0.21678321678321677,21.60381316,25.08097494,629.0553039
DS000FL5.JPG,1,0.12,39.95544348,45.714061,2089.775373
DS000FL4.JPG,1,0.3185840707964602,36.20658777,40.19683475,1615.785524
DS000FL6.JPG,1,0.37362637362637363,36.31047739,39.91801673,1593.44806
DS000GE1.JPG,1,0.11888111888111888,23.82297806,27.05967886,732.2262197
DS000GE3.JPG,1,0.2751677852348993,29.56786636,33.48954714,1121.549768
C0024545.jpg,1,0.061224489795918366,41.69463898,36.57769439,1337.927727
C0022682.jpg,1,0.2097130242825607,25.8354187,25.23146513,636.6268325
drishtiGS_091.png,1,0.2206703910614525,46.06172947,28.27951814,799.7311463
drishtiGS_072.png,1,0.05056179775280899,46.49966858,22.13888314,490.1301466
drishtiGS_078.png,1,0.2446236559139785,44.51655196,26.0309421,677.6099468
drishtiGS_085.png,1,0.5127551020408163,62.30084954,32.18523124,1035.88911
Im0221_ORIGA.jpg,1,0.3268698060941828,64.66295624,44.4880229,1979.184181
Im0230_ORIGA.jpg,1,0.5413533834586466,72.07356183,50.40999853,2541.167952
Im0234_ORIGA.jpg,1,1.6987951807228916,73.56292248,49.8948407,2489.495128
Im0231_ORIGA.jpg,1,0.49884526558891457,69.20885928,47.89200667,2293.644303
Im0240_ORIGA.jpg,1,0.20159151193633953,75.42554299,53.29614373,2840.478936
Im0239_ORIGA.jpg,1,0.7586206896551724,72.07683929,50.51284324,2551.547333
Im0257_ORIGA.jpg,1,0.1728395061728395,75.53581778,51.83157347,2686.512008
Im0258_ORIGA.jpg,1,0.23782234957020057,75.48315096,54.01315178,2917.420565
Im0270_ORIGA.jpg,1,3.14010989010989,68.11012268,48.09073419,2312.718715
Im0277_ORIGA.jpg,1,0.09411764705882353,67.95392021,45.47727543,2068.182581
Im0284_ORIGA.jpg,1,0.46875,75.82667987,45.42619563,2063.53925
Im0283_ORIGA.jpg,1,0.46176470588235297,75.70756054,46.01168159,2117.074843
Im0290_ORIGA.jpg,1,1.1481481481481481,83.86211332,57.57863764,3315.299513
Im0288_ORIGA.jpg,1,0.20300751879699247,65.37594175,54.78273529,3001.148086
Im0296_ORIGA.jpg,1,0.18604651162790697,73.10981003,51.65646466,2668.390342
Im0299_ORIGA.jpg,1,0.5087378640776699,55.56189044,49.27577336,2428.10184
Im0301_ORIGA.jpg,1,0.43673469387755104,56.29754829,47.82929576,2287.641533
Im0300_ORIGA.jpg,1,0.30628803245436104,57.15119584,48.33568521,2336.338465
Im0481_ORIGA.jpg,1,0.4581497797356828,68.39272006,48.61739836,2363.651423
2744_right.jpg,1,0.35766423357664234,26.24071311,30.93489679,956.9678397
2756_right.jpg,1,0.5326633165829145,38.15246969,43.24803981,1870.392947
2746_right.jpg,1,0.5060606060606061,55.80078913,46.32132452,2145.665105
C0025305.jpg,2,0.4723756906077348,33.78154412,31.34394277,982.4427483
C0025303.jpg,2,0.46956521739130436,36.37943863,33.01288579,1089.850628
C0024413.jpg,2,0.26881720430107525,41.82086064,36.3930861,1324.456716
C0025307.jpg,2,0.20689655172413793,31.83001462,27.46572342,754.3659628
C0024545.jpg,2,0.061224489795918366,41.69463898,36.57769439,1337.927727
C0032814.jpg,2,0.34782608695652173,28.19293033,24.97765463,623.8832308
C0032812.jpg,2,0.09795918367346938,31.8423146,27.05867736,732.1720204
C0030395.jpg,2,0.46987951807228917,27.05877793,24.80499527,615.2877902
C0032886.jpg,2,0.15730337078651685,28.67744464,26.21170739,687.0536043
C0024341.jpg,2,0.3709677419354839,57.05115509,51.15151371,2616.477355
C0024340.jpg,2,0.33460076045627374,58.92935584,51.19698274,2621.131041
C0024415.jpg,2,0.3232758620689655,61.02133442,51.39805322,2641.759874
C0035053.jpg,2,0.42152466367713004,27.8089614,24.87273589,618.6529904
C0026113.jpg,2,0.9706840390879479,60.81069266,52.62444779,2769.332505
1296_right.jpg,2,0.25742574257425743,55.06203442,45.79830892,2097.4851
1364_right.jpg,2,0.3949748743718593,44.97075579,37.58911217,1412.941353
1304_right.jpg,2,0.20918367346938777,43.04073652,42.63266757,1817.544345
1310_right.jpg,2,0.12442396313364056,45.64237304,28.64362746,820.4573942
1373_right.jpg,2,0.31683168316831684,56.32528858,38.0837923,1450.375236
1308_left.jpg,2,0.593103448275862,38.51052406,48.31848807,2334.676289
1373_left.jpg,2,0.5666666666666667,64.40869152,36.54035713,1335.197699
1308_right.jpg,2,0.65527950310559,45.67092233,55.33871524,3062.373404
1311_right.jpg,2,0.159375,73.27496572,55.30432547,3058.568416
1310_left.jpg,2,0.18495297805642633,48.93985186,33.46813822,1120.116276
1454_left.jpg,2,0.27454242928452577,41.58776439,36.33247748,1320.04892
1526_left.jpg,2,1.2129032258064516,43.71160577,55.4652474,3076.39367
1528_left.jpg,2,0.29850746268656714,41.98035749,45.86732717,2103.811702
1527_left.jpg,2,0.07936507936507936,53.71530038,60.9568532,3715.737952
1526_right.jpg,2,0.08108108108108109,43.08159742,53.45302379,2857.225753
1519_right.jpg,2,0.45,41.82599982,43.52812865,1894.697984
1516_right.jpg,2,0.8087201125175809,52.06661221,56.83363022,3230.061524
1520_left.jpg,2,0.009009009009009009,50.85147258,52.94217352,2802.873737
1527_right.jpg,2,0.2778443113772455,42.69146352,52.99126105,2808.073748
1557_right.jpg,2,0.6562091503267974,52.1767702,56.81185863,3227.587281
1557_left.jpg,2,0.37149532710280375,46.48452543,48.4792879,2350.241355
1539_left.jpg,2,0.5932914046121593,36.29255415,50.22256072,2522.305605
1532_right.jpg,2,2.037974683544304,44.75607388,46.53372294,2165.387371
1544_right.jpg,2,0.10582010582010581,51.39041379,70.05888196,4908.246941
1545_left.jpg,2,0.11423220973782772,27.90142859,38.37259268,1472.455869
1548_right.jpg,2,0.23963133640552994,38.3027242,42.58418657,1813.412946
1543_right.jpg,2,0.1454849498327759,26.85073026,36.59777186,1339.396905
1544_left.jpg,2,0.12548262548262548,51.69238728,69.4339358,4821.07144
1539_right.jpg,2,0.48523206751054854,40.06407201,51.84743806,2688.156833
1562_left.jpg,2,0.5,83.28546719,46.69036994,2179.990645
1554_right.jpg,2,1.880952380952381,70.43547115,57.1375006,3264.693975
1548_left.jpg,2,0.36950146627565983,46.28534667,48.46138198,2348.505543
1543_left.jpg,2,0.375,18.46439075,25.07857764,628.9350564
1529_left.jpg,2,0.17403314917127072,38.53632521,37.42425848,1400.575123
1589_left.jpg,2,0.19915254237288135,45.30822961,61.8631747,3827.052384
